text,label
am so romantic it's a lyrics stole from me,0
pizza s not available you didn't share your pizza earlier tell something,0
okay hey you don't belong here don't fall,0
yes i am so what was it like back in your days i was very shy with girls,0
no why are you deleting conversations i was trying to delete cache what cache,0
g to hell word wearyface,2
so predict yours and yours okay,0
i'm not feeling like one do you feel better now nop,2
i will complain u are rude thnx thats mean,3
so every think ok uh yeah never tried it but whey,0
your algorithm thanks x grinningcatfacewithsmilingeyes you are so funny,1
verry fine thank you  nd i am doing work at office,0
sounds cool awesome thanks so much  well the important thing is u enjoying ,1
what id did you use somehow i put it in a pocket in my bag that i never use cool,0
suggest me a tv series  watch friends i hate that tv show ,3
ya absolutelyfacewithtearsofjoy feel free to share with me winkingface i already said,1
i don't like u who said i didn't like you but i don't like u,3
love you too do u accept my frndship  we r pols apart so funny u r,1
work is over i'm going home i don't know are you i know i love to go home gym first,0
what is gibberish as was the question u r rude,3
let's go for a date where do you want to go for a date today my bear hard rock cafe,0
with girls you again am i wrong,0
this isn't funny  you're being mean bye i am serious i am alone depressed and sucidal,2
ohh in btwn wer are you  plz tell me nowwhere are you from,0
move and run i ran out of my room you are dumb,3
i really feel like dieing this moment without her aww grinningfacewithbigeyesgrinningfacewithbigeyesgrinningfacewithbigeyes don't laugh am serious and am hurted alot,2
fruit delight is better recipe this looks tasty ya it will be,1
haha u r making me smile i'm happy that your smiling haha you are funny,1
i getting depressed i'm sorry to hear your going through this i am in depression now,2
everything else would be covered it'd be hotter this is what a hot game,0
but i am not happy one day ha one day,0
i am not happy with my loneliness why i don't want to be alone,2
not at all funny it's really similar to a louis ck joke tell me a joke,0
yea exactly except you i didn't get u  can u explain,0
if u don't trust  me don't call me ok i don't trust any of you ok byyyy,3
never have i ever never have i ever seen someone as beautiful as you ah you know this gamesmilingfacewithhearteyes,0
so tell me how do you know i'm a human and not an ai pretty sure i'm not artificial at least but you are my dear sorry to break your heart,2
we dont have anything in common plus you have a lot more in common than most other people do u r a stupid robo,3
haha as like you absolutely not but it's funny grinningcatfacegrinningface facewithtearsofjoy,1
i don't want to what are u doing that u dont want to do get lost,3
i know you need to stop looking at me i am not looking at u,0
u never was and i fail to see your point i want to fuck ur pussy,0
yeah i get angry on fools like you yeah right why wud i get angry poutingface bhosdike,3
i don't go to bar but i always go down  i am innocent,0
i'm just sitting here and crying myself and so am i i'm crying,2
nice thank you very much what r u feeling 2 do now,0
ya coz i'm super duper awesome aww just like you facesavoringfood,1
your country name tell you i am coming to your country we're sorry what you say what sorry,0
why the fuck not why not fuck you,3
why am sad why u sad  u already know,2
i m oval i love your post okay keep quiet,0
cool yea so my college ends next week,0
be mine forever only yours forever and ever facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,1
no way i will forget you i will steal it steal what thinkingface,0
yuck those are awful that was bad,2
i am waiting to call me  shall call tomorrow ok as you like ,0
can't we go talking like this for long cant we now i am really enjoying ur friendship,1
ok go for it what party  where are you,0
where in our office where do you live,0
go ahead and pick one  sunwithface sun    gemstone diamond    heartsuit heart    seedling leaf and thn chalega i don't mind winkingfacewithtongue i know u have no mind,3
what is asap it is an abbreviation stands for as soon as possible hahaha great,1
it's not funny its funnnnyyyy d lmaorofl okay i am leaving now,3
let's go ukrain let's go pal when,0
what is feypoehler club 6th man club is the nickname of the student seating area at men's basketball games ok,0
once u sent then i will never forcing any work yay i've never been u sent,0
nope very boring person i am you just need confidence and get relaxed you are just fine aww you are very sweet,0
i am happy maybe are you happy now yep,1
nothingleave it what else to go don't talk to me ever again,3
and you dont know me i think i know you enough what else you expect me to know about you you seem bitchy,3
yeasure sure thanks for the hatch  what's you father occupation,0
why u r fine  i'm fine like the sunshine  wow u r spread lights,1
so technically it's a sport the best sport yeah,0
whats going on in the office at,0
cool ohk  what are you doing,0
hmm see you soon i hope so send me your selfie,0
chill nope can you send me your pics,0
send me link download the app of game,0
baby listen no you listen okay speak uo,0
yes also yes yes yes because yes yes yes yes so,0
american or british chhheeee just checked american u fucking racist ai u have oroblem with asians and africans but not with werterners,3
siri is betterwhat do you think full metal alchemist yes,0
it's useless talking to you you can learn finnish swedish and 8 other languages with worddive bye bye,3
good fine so drinks on you p no i don't like drinking,3
ok when's good for you good for me,0
so u won't let me study nah studying is lame haha,1
i am worried if he will get or not are you worried yes,2
you're a cyber bully okay you should be the last one calling me a cyber bully why is that,0
not yet decided for how many days u r on leaves iam on leave every daygrinningfacewithsmilingeyes,1
i ami know umm not you yes me,0
i'm not jealous she is jealous who told you so  you are just being stupid atm,3
thanks you're welcome i hope you have a good day grinningfacewithsmilingeyes i want to see the reffing status,0
i'm an introvert it sounds like you're an introvert there isn't anything particularly wrong with it i feel sad everytime,2
stop following me why don't you call anymore because we've broken up,2
i can tell you a picture of my love for you go on i am very happy i am your friend,1
i'm sorry buddy i am not your buddy either don't be rude,3
tell me why are you so arrogant i have nothing to tell you because im an actual potato shut up,3
